먹골역,가양역,61,먹골역-중화역-상봉역-면목역-사가정역-용마산역-중곡역-군자역-어린이대공원역-건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,오빈역,121,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-용산역-남영역-서울역-시청역-종각역-종로3가역-종로5가역-동대문역-동묘앞역-신설동역-제기동역-청량리역-회기역-중랑역-상봉역-망우역-양원역-구리역-도농역-양정역-덕소역-도심역-팔당역-운길산역-양수역-신원역-국수역-아신역-오빈역
오빈역,가양역,121,오빈역-아신역-국수역-신원역-양수역-운길산역-팔당역-도심역-덕소역-양정역-도농역-구리역-양원역-망우역-상봉역-중랑역-회기역-청량리역-제기동역-신설동역-동묘앞역-동대문역-종로5가역-종로3가역-종각역-시청역-서울역-남영역-용산역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,서울지방병무청역,25,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-대방역-서울지방병무청역
서울지방병무청역,가양역,25,서울지방병무청역-대방역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,보라매공원역,28,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-대방역-서울지방병무청역-보라매역-보라매공원역
보라매공원역,가양역,28,보라매공원역-보라매역-서울지방병무청역-대방역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,당곡역,31,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-대방역-서울지방병무청역-보라매역-보라매공원역-보라매병원역-당곡역
당곡역,가양역,31,당곡역-보라매병원역-보라매공원역-보라매역-서울지방병무청역-대방역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,면목역,55,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역-어린이대공원역-군자역-중곡역-용마산역-사가정역-면목역
면목역,가양역,55,면목역-사가정역-용마산역-중곡역-군자역-어린이대공원역-건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,사가정역,54,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역-어린이대공원역-군자역-중곡역-용마산역-사가정역
사가정역,가양역,54,사가정역-용마산역-중곡역-군자역-어린이대공원역-건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,용마산역,52,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역-어린이대공원역-군자역-중곡역-용마산역
용마산역,가양역,52,용마산역-중곡역-군자역-어린이대공원역-건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,군자역,48,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-여의나루역-마포역-공덕역-애오개역-충정로역-서대문역-광화문역-종로3가역-을지로4가역-동대문역사문화공원역-청구역-신금호역-행당역-왕십리역-마장역-답십리역-장한평역-군자역
군자역,가양역,48,군자역-장한평역-답십리역-마장역-왕십리역-행당역-신금호역-청구역-동대문역사문화공원역-을지로4가역-종로3가역-광화문역-서대문역-충정로역-애오개역-공덕역-마포역-여의나루역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,건대입구역,44,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역-뚝섬유원지역-건대입구역
건대입구역,가양역,44,건대입구역-뚝섬유원지역-청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,청담역,39,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-국회의사당역-여의도역-샛강역-노량진역-노들역-흑석역-동작역-구반포역-신반포역-고속터미널역-반포역-논현역-학동역-강남구청역-청담역
청담역,가양역,39,청담역-강남구청역-학동역-논현역-반포역-고속터미널역-신반포역-구반포역-동작역-흑석역-노들역-노량진역-샛강역-여의도역-국회의사당역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,응암역,32,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-합정역-망원역-마포구청역-월드컵경기장역-디지털미디어시티역-증산역-새절역-응암역
응암역,가양역,32,응암역-새절역-증산역-디지털미디어시티역-월드컵경기장역-마포구청역-망원역-합정역-당산역-선유도역-신목동역-염창역-등촌역-증미역-가양역
가양역,역촌역,34,가양역-증미역-등촌역-염창역-신목동역-선유도역-당산역-합정역-망원역-마포구청역-월드컵경기장역-디지털미디어시티역-증산역-새절역-응암역-역촌역
